clave_conceptual,termino_preferido_provisional,variantes,numero_variantes,apariciones,capas,fuentes_distintas,fuentes,tipos_evidencia,definiciones_explicitas,estado_10_3,canonizado,mef_dic_id
tenant input,Tenant Input,Tenant Input,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant isolation,Tenant Isolation,Tenant Isolation,1,13,ENG,13,ENG-024;ENG-037;ENG-040;ENG-041;ENG-042;ENG-043;ENG-048;ENG-052;ENG-053;ENG-054;ENG-056;ENG-063;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tenant isolation test,Tenant Isolation Test,Tenant Isolation Test,1,11,ENG,11,ENG-037;ENG-043;ENG-044;ENG-046;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-060;ENG-065,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tenant job concurrency,Tenant Job Concurrency,Tenant Job Concurrency,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant jobs,Tenant Jobs,Tenant Jobs,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant leak,Tenant Leak,Tenant Leak,1,1,ENG,1,ENG-037,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant leakage,Tenant Leakage,Tenant Leakage,1,2,ENG,2,ENG-050;ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant lifecycle,Tenant Lifecycle,Tenant Lifecycle,1,1,ENG,1,ENG-055,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant logs,Tenant Logs,Tenant Logs,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant manager,Tenant Manager,Tenant Manager,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant mapping,Tenant Mapping,Tenant Mapping,1,1,ENG,1,ENG-061,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant membership,Tenant Membership,Tenant Membership,1,3,ENG,3,ENG-046;ENG-047;ENG-048,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tenant messaging,Tenant Messaging,Tenant Messaging,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant metadata,Tenant Metadata,Tenant Metadata,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant metric,Tenant Metrics,Tenant Metrics,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant migration,Tenant Migration,Tenant Migration,1,2,ENG,2,ENG-048;ENG-065,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant migration authorization,Tenant Migration Authorization,Tenant Migration Authorization,1,1,ENG,1,ENG-065,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant migration validation,Tenant Migration Validation,Tenant Migration Validation,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant mismatch,Tenant Mismatch,Tenant Mismatch,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant observability,Tenant Observability,Tenant Observability,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant organization,Tenant ≠ Organization,Tenant ≠ Organization,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant override,Tenant Override,Tenant Override,1,3,ENG,3,ENG-048;ENG-049;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tenant ownership classification,Tenant Ownership Classification,Tenant Ownership Classification,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant pipeline,Tenant Pipeline,Tenant Pipeline,1,1,ENG,1,ENG-064,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant progress,Tenant Progress,Tenant Progress,1,1,ENG,1,ENG-065,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant provisioning,Tenant Provisioning,Tenant Provisioning,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant quality threshold,Tenant Quality Threshold,Tenant Quality Threshold,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant query scope,Tenant Query Scope,Tenant Query Scope,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant quota,Tenant Quota,Tenant Quota,1,2,ENG,2,ENG-048;ENG-054,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant rate limit,Tenant Rate Limit,Tenant Rate Limit,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant reactivation,Tenant Reactivation,Tenant Reactivation,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant reassignment,Tenant Reassignment,Tenant Reassignment,1,1,ENG,1,ENG-079,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant recovery test,Tenant Recovery Test,Tenant Recovery Test,1,1,ENG,1,ENG-076,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant region,Tenant Region,Tenant Region,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resolution,Tenant Resolution,Tenant Resolution,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resolution authorization,Tenant Resolution = Authorization,Tenant Resolution = Authorization,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resolution security,Tenant Resolution Security,Tenant Resolution Security,1,1,ENG,1,ENG-059,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resolution test,Tenant Resolution Test,Tenant Resolution Test,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resolver,Tenant Resolver,Tenant Resolver,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resolver definition,Tenant Resolver Definition,Tenant Resolver Definition,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resource,Tenant Resource,Tenant Resource,1,1,ENG,1,ENG-054,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resource budget,Tenant Resource Budget,Tenant Resource Budget,1,1,ENG,1,ENG-070,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant resource security,Tenant Resource Security,Tenant Resource Security,1,1,ENG,1,ENG-054,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant role assignment,Tenant Role Assignment,Tenant Role Assignment,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant scaling,Tenant Scaling,Tenant Scaling,1,1,ENG,1,ENG-072,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant scaling abuse,Tenant Scaling Abuse,Tenant Scaling Abuse,1,1,ENG,1,ENG-072,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant scaling test,Tenant Scaling Test,Tenant Scaling Test,1,1,ENG,1,ENG-072,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant scope,Tenant Scope,Tenant Scope,1,2,ENG,2,ENG-049;ENG-059,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant scope example,Tenant Scope Example,Tenant Scope Example,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant secret,Tenant Secrets,Tenant Secrets,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant security downgrade,Tenant Security Downgrade,Tenant Security Downgrade,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant security override,Tenant Security Override,Tenant Security Override,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant session,Tenant Session,Tenant Session,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant session storage,Tenant Session Storage,Tenant Session Storage,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant sharding,Tenant Sharding,Tenant Sharding,1,1,ENG,1,ENG-072,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant slug,Tenant Slug,Tenant Slug,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant source,Tenant Source,Tenant Source,1,1,ENG,1,ENG-056,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant spoofing,Tenant Spoofing,Tenant Spoofing,1,3,ENG,2,ENG-048;ENG-056,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tenant state,Tenant State,Tenant State,1,2,ENG,2,ENG-048;ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant state key,Tenant State Key,Tenant State Key,1,1,ENG,1,ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant state machine,Tenant State Machine,Tenant State Machine,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant state security,Tenant State Security,Tenant State Security,1,1,ENG,1,ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant storage,Tenant Storage,Tenant Storage,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant storage resolver,Tenant Storage Resolver,Tenant Storage Resolver,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant suspension,Tenant Suspension,Tenant Suspension,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant switching,Tenant Switching,Tenant Switching,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant target,Tenant Target,Tenant Target,1,1,ENG,1,ENG-067,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant test,Tenant Test,Tenant Test,1,3,ENG,3,ENG-042;ENG-056;ENG-059,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tenant trace,Tenant Trace,Tenant Trace,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant transaction,Tenant Transaction,Tenant Transaction,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant trust,Tenant Trust,Tenant Trust,1,1,ENG,1,ENG-056,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant user,Tenant ≠ User,Tenant ≠ User,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant validation,Tenant Validation,Tenant Validation,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant version token,Tenant Version Token,Tenant Version Token,1,1,ENG,1,ENG-078,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-aware application,Tenant-Aware Application,Tenant-Aware Application,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-aware authentication,Tenant-Aware Authentication,Tenant-Aware Authentication,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-aware authorization,Tenant-Aware Authorization,Tenant-Aware Authorization,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-aware cache,Tenant-Aware Cache,Tenant-Aware Cache,1,1,ENG,1,ENG-059,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-aware repository,Tenant-Aware Repository,Tenant-Aware Repository,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-level availability,Tenant-Level Availability,Tenant-Level Availability,1,1,ENG,1,ENG-073,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-level evaluation,Tenant-Level Evaluation,Tenant-Level Evaluation,1,1,ENG,1,ENG-084,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-level metric,Tenant-Level Metrics,Tenant-Level Metrics,1,1,ENG,1,ENG-070,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-level quality,Tenant-Level Quality,Tenant-Level Quality,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-level restore,Tenant-Level Restore,Tenant-Level Restore,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-neutral resource,Tenant-Neutral Resource,Tenant-Neutral Resource,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-owned resource,Tenant-Owned Resource,Tenant-Owned Resource,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-scoped recovery,Tenant-Scoped Recovery,Tenant-Scoped Recovery,1,1,ENG,1,ENG-076,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-scoped upgrade,Tenant-Scoped Upgrade,Tenant-Scoped Upgrade,1,1,ENG,1,ENG-066,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-specific authority,Tenant-Specific Authority,Tenant-Specific Authority,1,1,ENG,1,ENG-085,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenant-specific key,Tenant-Specific Key,Tenant-Specific Key,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenantcontext,TenantContext,TenantContext,1,2,ENG,1,ENG-048,CODIGO_INLINE;DEFINICION_EXPLICITA,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
tenantid,tenantId,tenantId,1,3,ENG,2,ENG-048;ENG-056,CODIGO_INLINE,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenantless job,Tenantless Job,Tenantless Job,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenantless lookup,Tenantless Lookup,Tenantless Lookup,1,1,ENG,1,ENG-052,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenantless message,Tenantless Message,Tenantless Message,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tenantless state lookup,Tenantless State Lookup,Tenantless State Lookup,1,1,ENG,1,ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tercera etapa,Tercera Etapa,Tercera Etapa,1,1,ENG,1,ENG-016,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tercera fase,Tercera Fase,Tercera Fase,1,9,ENG,9,ENG-017;ENG-018;ENG-019;ENG-020;ENG-021;ENG-022;ENG-023;ENG-024;ENG-025,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
tercera meta de implementacion,Tercera Meta de Implementación,Tercera Meta de Implementación,1,1,ENG,1,ENG-027,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
terminal stat,Terminal States,Terminal States,1,2,ENG,2,ENG-040;ENG-042,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
terminal state,Terminal State,Terminal State,1,2,ENG,2,ENG-015;ENG-052,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
termination,Termination,Termination,1,1,ENG,1,ENG-055,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test,Test,/Tests; /tests; Test,3,3,ENG,2,ENG-006;ENG-011,CODIGO_INLINE;ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test architecture,/tests/Architecture,/tests/Architecture,1,2,ENG,1,ENG-006,CODIGO_INLINE;ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test as documentation,Tests as Documentation,Tests as Documentation,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test authorization,Test Authorization,Test Authorization,1,1,ENG,1,ENG-070,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test build,Test Build,Test Build,1,1,ENG,1,ENG-012,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test category,Test Categories,Test Categories,1,1,ENG,1,ENG-017,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test colocado junto al codigo,Tests Colocados junto al Código,Tests Colocados junto al Código,1,1,ENG,1,ENG-006,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test composition,Test Composition,Test Composition,1,1,ENG,1,ENG-018,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test configuration,Test Configuration,Test Configuration,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test data,Test Data,Test Data,1,3,ENG,3,ENG-009;ENG-024;ENG-030,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
test database,Test Database,Test Database,1,1,ENG,1,ENG-030,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test dentro del module,/Tests dentro del Module,/Tests dentro del Module,1,1,ENG,1,ENG-006,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test documentation,Test Documentation,Test Documentation,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test doubl,Test Doubles,Test Doubles,1,2,ENG,2,ENG-005;ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test environment,Test Environment,Test Environment,1,1,ENG,1,ENG-068,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test environment isolation,Test Environment Isolation,Test Environment Isolation,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test evidence,Test Evidence,Test Evidence,1,1,ENG,1,ENG-017,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test evolution,Test Evolution,Test Evolution,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test extension,Test Extension,Test Extension,1,1,ENG,1,ENG-029,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test failure,Test Failure,Test Failure,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test gate,Test Gate,Test Gate,1,1,ENG,1,ENG-012,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test generation,Test Generation,Test Generation,1,1,ENG,1,ENG-008,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test generator,Test Generator,Test Generator,1,1,ENG,1,ENG-008,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test intent,Test Intent,Test Intent,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test isolation,Test Isolation,Test Isolation,1,3,ENG,3,ENG-027;ENG-034;ENG-068,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
test module,Test Module,Test Module,1,1,ENG,1,ENG-028,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test module identity,Test Module Identity,Test Module Identity,1,1,ENG,1,ENG-028,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test name,Test Names,Test Names,1,1,ENG,1,ENG-005,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test organization,Test Organization,Test Organization,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test overrid,Test Overrides,Test Overrides,1,1,ENG,1,ENG-019,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test override,Test Override,Test Override,1,1,ENG,1,ENG-029,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test ownership,Test Ownership,Test Ownership,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test por module,Tests por Module,Tests por Module,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test profile,Test Profile,Test Profile,1,1,ENG,1,ENG-025,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test pyramid,Test Pyramid,Test Pyramid,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test quarantine,Test Quarantine,Test Quarantine,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test refactoring,Test Refactoring,Test Refactoring,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test report,Test Reports,Test Reports,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test reset,Test Reset,Test Reset,1,1,ENG,1,ENG-019,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test runtime,Test Runtime,Test Runtime,1,1,ENG,1,ENG-027,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test scope,Test Scope,Test Scope,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test seam,Test Seam,Test Seam,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test selection,Test Selection,Test Selection,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test speed,Test Speed,Test Speed,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
test tags,Test Tags,Test Tags,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testability,Testability,Testability,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testability driver,Testability Drivers,Testability Drivers,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testability test,Testability Test,Testability Test,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tested compatibility,Tested Compatibility,Tested Compatibility,1,1,ENG,1,ENG-016,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
tested compatible,Tested Compatible,Tested Compatible,1,1,ENG,1,ENG-016,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing,Testing,Testing,1,73,ENG,72,ENG-002;ENG-009;ENG-010;ENG-011;ENG-012;ENG-013;ENG-015;ENG-018;ENG-019;ENG-020;ENG-022;ENG-023;ENG-025;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094;ENG-100,ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
testing adapter,Testing Adapter,Testing Adapter,1,1,ENG,1,ENG-027,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de cli,Testing de CLI,Testing de CLI,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de directory structure,Testing de Directory Structure,Testing de Directory Structure,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de generator,Testing de Generators,Testing de Generators,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de invariant,Testing de Invariants,Testing de Invariants,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de manifest,Testing de Manifest,Testing de Manifest,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de modul,Testing de Modules,Testing de Modules,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing de naming,Testing de Naming,Testing de Naming,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing del cli,Testing del CLI,Testing del CLI,1,1,ENG,1,ENG-007,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing en multiple profil,Testing en Multiple Profiles,Testing en Multiple Profiles,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing gate,Testing Gate,Testing Gate,1,1,ENG,1,ENG-017,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing generator,Testing Generator,Testing Generator,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing integration,Testing Integration,Testing Integration,1,5,ENG,4,ENG-016;ENG-017;ENG-024;ENG-026,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
testing production,Testing Production,Testing Production,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing requirement,Testing Requirements,Testing Requirements,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
testing runtime,Testing Runtime,Testing Runtime,1,1,ENG,1,ENG-027,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
